bias,positive,negative,sentiment
1.0,14.0,3786.0,0.0
1.0,27.0,3696.0,0.0
1.0,122.0,3784.0,0.0
1.0,177.0,3881.0,0.0
1.0,37.0,3728.0,0.0
1.0,277.0,3992.0,0.0
1.0,30.0,3717.0,0.0
1.0,4.0,3671.0,0.0
1.0,232.0,3843.0,0.0
1.0,60.0,3829.0,0.0
1.0,93.0,3782.0,0.0
1.0,0.0,379.0,0.0
1.0,144.0,3931.0,0.0
1.0,95.0,540.0,0.0
1.0,864.0,4667.0,0.0
1.0,59.0,3714.0,0.0
1.0,143.0,4025.0,0.0
1.0,20.0,3674.0,0.0
1.0,355.0,453.0,0.0
1.0,1.0,3665.0,0.0
1.0,610.0,846.0,0.0
1.0,165.0,3846.0,0.0
1.0,15.0,3698.0,0.0
1.0,134.0,4028.0,0.0
1.0,95.0,3868.0,0.0
1.0,11.0,7433.0,0.0
1.0,1209.0,7614.0,0.0
1.0,649.0,4178.0,0.0
1.0,377.0,4021.0,0.0
1.0,291.0,770.0,0.0
1.0,71.0,3782.0,0.0
1.0,355.0,4171.0,0.0
1.0,166.0,100.0,0.0
1.0,18.0,3700.0,0.0
1.0,4.0,3673.0,0.0
1.0,27.0,3754.0,0.0
1.0,23.0,3904.0,0.0
1.0,248.0,3849.0,0.0
1.0,570.0,4044.0,0.0
1.0,320.0,814.0,0.0
1.0,432.0,894.0,0.0
1.0,233.0,3801.0,0.0
1.0,178.0,3870.0,0.0
1.0,320.0,3908.0,0.0
1.0,28.0,3916.0,0.0
1.0,48.0,3720.0,0.0
1.0,198.0,3800.0,0.0
1.0,452.0,4203.0,0.0
1.0,74.0,3765.0,0.0
1.0,447.0,4291.0,0.0
1.0,152.0,3780.0,0.0
1.0,1209.0,7614.0,0.0
1.0,4.0,3666.0,0.0
1.0,217.0,291.0,0.0
1.0,290.0,4033.0,0.0
1.0,210.0,3794.0,0.0
1.0,76.0,3781.0,0.0
1.0,58.0,3933.0,0.0
1.0,274.0,3957.0,0.0
1.0,1209.0,7614.0,0.0
1.0,126.0,3747.0,0.0
1.0,29.0,445.0,0.0
1.0,25.0,3912.0,0.0
1.0,1.0,3665.0,0.0
1.0,1209.0,7614.0,0.0
1.0,122.0,3767.0,0.0
1.0,560.0,4033.0,0.0
1.0,623.0,4485.0,0.0
1.0,1209.0,7614.0,0.0
1.0,237.0,4040.0,0.0
1.0,336.0,4071.0,0.0
1.0,5.0,3679.0,0.0
1.0,219.0,3836.0,0.0
1.0,70.0,3850.0,0.0
1.0,38.0,3707.0,0.0
1.0,652.0,4050.0,0.0
1.0,474.0,4048.0,0.0
1.0,22.0,3701.0,0.0
1.0,209.0,3873.0,0.0
1.0,153.0,3797.0,0.0
1.0,517.0,4451.0,0.0
1.0,221.0,4078.0,0.0
1.0,1209.0,7614.0,0.0
1.0,21.0,3691.0,0.0
1.0,66.0,3719.0,0.0
1.0,19.0,3710.0,0.0
1.0,448.0,823.0,0.0
1.0,333.0,4042.0,0.0
1.0,23.0,3920.0,0.0
1.0,1.0,3664.0,0.0
1.0,218.0,692.0,0.0
1.0,387.0,4319.0,0.0
1.0,120.0,3810.0,0.0
1.0,225.0,3983.0,0.0
1.0,1209.0,7614.0,0.0
1.0,45.0,3742.0,0.0
1.0,227.0,3940.0,0.0
1.0,22.0,73.0,0.0
1.0,51.0,85.0,0.0
1.0,170.0,3833.0,0.0
1.0,1209.0,7614.0,0.0
1.0,105.0,3781.0,0.0
1.0,307.0,4141.0,0.0
1.0,20.0,3693.0,0.0
1.0,1.0,3663.0,0.0
1.0,854.0,4572.0,0.0
1.0,239.0,3933.0,0.0
1.0,1.0,3665.0,0.0
1.0,513.0,4468.0,0.0
1.0,193.0,736.0,0.0
1.0,245.0,7769.0,0.0
1.0,1209.0,7614.0,0.0
1.0,592.0,4349.0,0.0
1.0,184.0,7563.0,0.0
1.0,187.0,3916.0,0.0
1.0,87.0,3753.0,0.0
1.0,466.0,4591.0,0.0
1.0,1209.0,7614.0,0.0
1.0,143.0,3942.0,0.0
1.0,155.0,3692.0,0.0
1.0,1209.0,7614.0,0.0
1.0,1209.0,7614.0,0.0
1.0,350.0,4212.0,0.0
1.0,16.0,3677.0,0.0
1.0,318.0,3940.0,0.0
1.0,1209.0,7614.0,0.0
1.0,333.0,4137.0,0.0
1.0,476.0,1118.0,0.0
1.0,572.0,4656.0,0.0
1.0,1209.0,7614.0,0.0
1.0,73.0,3727.0,0.0
1.0,120.0,3959.0,0.0
1.0,72.0,3850.0,0.0
1.0,73.0,3882.0,0.0
1.0,1209.0,7614.0,0.0
1.0,155.0,1526.0,0.0
1.0,480.0,829.0,0.0
1.0,174.0,18740.0,0.0
1.0,1209.0,7614.0,0.0
1.0,332.0,3937.0,0.0
1.0,179.0,4049.0,0.0
1.0,52.0,3888.0,0.0
1.0,234.0,3860.0,0.0
1.0,374.0,4066.0,0.0
1.0,4.0,3681.0,0.0
1.0,280.0,7784.0,0.0
1.0,458.0,4185.0,0.0
1.0,289.0,747.0,0.0
1.0,135.0,3928.0,0.0
1.0,429.0,725.0,0.0
1.0,92.0,482.0,0.0
1.0,38.0,3714.0,0.0
1.0,73.0,3774.0,0.0
1.0,83.0,3776.0,0.0
1.0,1.0,3665.0,0.0
1.0,143.0,3836.0,0.0
1.0,1.0,3665.0,0.0
1.0,8.0,3677.0,0.0
1.0,115.0,3801.0,0.0
1.0,67.0,3882.0,0.0
1.0,24.0,7426.0,0.0
1.0,59.0,3814.0,0.0
1.0,112.0,3871.0,0.0
1.0,261.0,3969.0,0.0
1.0,678.0,4400.0,0.0
1.0,132.0,3963.0,0.0
1.0,84.0,4005.0,0.0
1.0,124.0,487.0,0.0
1.0,238.0,4129.0,0.0
1.0,123.0,3853.0,0.0
1.0,85.0,3829.0,0.0
1.0,151.0,3910.0,0.0
1.0,409.0,3884.0,0.0
1.0,321.0,3913.0,0.0
1.0,112.0,3829.0,0.0
1.0,318.0,4138.0,0.0
1.0,118.0,3759.0,0.0
1.0,150.0,3922.0,0.0
1.0,12.0,3683.0,0.0
1.0,10.0,3669.0,0.0
1.0,178.0,3838.0,0.0
1.0,30.0,3726.0,0.0
1.0,487.0,4250.0,0.0
1.0,333.0,4256.0,0.0
1.0,14.0,3780.0,0.0
1.0,309.0,4212.0,0.0
1.0,79.0,3742.0,0.0
1.0,2.0,3665.0,0.0
1.0,294.0,3988.0,0.0
1.0,27.0,3692.0,0.0
1.0,38.0,3924.0,0.0
1.0,273.0,4195.0,0.0
1.0,283.0,3969.0,0.0
1.0,21.0,3722.0,0.0
1.0,461.0,3949.0,0.0
1.0,49.0,3731.0,0.0
1.0,169.0,3962.0,0.0
1.0,527.0,669.0,0.0
1.0,13.0,3686.0,0.0
1.0,624.0,4301.0,0.0
1.0,44.0,440.0,0.0
1.0,252.0,4088.0,0.0
1.0,505.0,4171.0,0.0
1.0,141.0,3982.0,0.0
1.0,103.0,3756.0,0.0
1.0,141.0,3896.0,0.0
1.0,18.0,3902.0,0.0
1.0,137.0,3814.0,0.0
1.0,56.0,3957.0,0.0
1.0,373.0,4110.0,0.0
1.0,87.0,3719.0,0.0
1.0,126.0,3808.0,0.0
1.0,1.0,3665.0,0.0
1.0,153.0,3760.0,0.0
1.0,13.0,3675.0,0.0
1.0,1.0,3665.0,0.0
1.0,3.0,3680.0,0.0
1.0,49.0,3733.0,0.0
1.0,1.0,3666.0,0.0
1.0,275.0,3943.0,0.0
1.0,134.0,3827.0,0.0
1.0,121.0,3738.0,0.0
1.0,101.0,3887.0,0.0
1.0,85.0,3919.0,0.0
1.0,107.0,3938.0,0.0
1.0,199.0,3853.0,0.0
1.0,74.0,3758.0,0.0
1.0,90.0,3766.0,0.0
1.0,203.0,639.0,0.0
1.0,1.0,3664.0,0.0
1.0,239.0,671.0,0.0
1.0,281.0,4024.0,0.0
1.0,142.0,3895.0,0.0
1.0,37.0,104.0,0.0
1.0,75.0,3764.0,0.0
1.0,116.0,3784.0,0.0
1.0,109.0,511.0,0.0
1.0,565.0,4363.0,0.0
1.0,299.0,4371.0,0.0
1.0,224.0,4003.0,0.0
1.0,265.0,3894.0,0.0
1.0,78.0,3742.0,0.0
1.0,62.0,3704.0,0.0
1.0,77.0,3775.0,0.0
1.0,1.0,3664.0,0.0
1.0,28.0,3756.0,0.0
1.0,176.0,556.0,0.0
1.0,283.0,4084.0,0.0
1.0,233.0,3960.0,0.0
1.0,215.0,3886.0,0.0
1.0,660.0,955.0,0.0
1.0,463.0,4643.0,0.0
1.0,154.0,4041.0,0.0
1.0,1.0,3667.0,0.0
1.0,126.0,3870.0,0.0
1.0,54.0,3740.0,0.0
1.0,1.0,3668.0,0.0
1.0,339.0,4203.0,0.0
1.0,28.0,3712.0,0.0
1.0,282.0,4242.0,0.0
1.0,16.0,3702.0,0.0
1.0,531.0,4536.0,0.0
1.0,190.0,4025.0,0.0
1.0,69.0,3816.0,0.0
1.0,145.0,3783.0,0.0
1.0,261.0,4107.0,0.0
1.0,315.0,4020.0,0.0
1.0,131.0,3895.0,0.0
1.0,123.0,3766.0,0.0
1.0,337.0,770.0,0.0
1.0,2.0,3665.0,0.0
1.0,89.0,3863.0,0.0
1.0,1.0,3664.0,0.0
1.0,235.0,3965.0,0.0
1.0,1.0,3664.0,0.0
1.0,14.0,3780.0,0.0
1.0,39.0,654.0,0.0
1.0,110.0,3785.0,0.0
1.0,45.0,7462.0,0.0
1.0,138.0,3954.0,0.0
1.0,307.0,4015.0,0.0
1.0,79.0,3853.0,0.0
1.0,482.0,4226.0,0.0
1.0,484.0,4425.0,0.0
1.0,615.0,4237.0,0.0
1.0,32.0,3814.0,0.0
1.0,99.0,3788.0,0.0
1.0,75.0,7649.0,0.0
1.0,20.0,3716.0,0.0
1.0,94.0,3829.0,0.0
1.0,68.0,3762.0,0.0
1.0,89.0,3880.0,0.0
1.0,256.0,3978.0,0.0
1.0,26.0,3686.0,0.0
1.0,7.0,393.0,0.0
1.0,38.0,3707.0,0.0
1.0,251.0,4152.0,0.0
1.0,259.0,4002.0,0.0
1.0,500.0,4240.0,0.0
1.0,171.0,3842.0,0.0
1.0,338.0,4200.0,0.0
1.0,11.0,3681.0,0.0
1.0,379.0,899.0,0.0
1.0,152.0,3805.0,0.0
1.0,251.0,4034.0,0.0
1.0,288.0,609.0,0.0
1.0,1.0,3669.0,0.0
1.0,272.0,3945.0,0.0
1.0,3.0,3671.0,0.0
1.0,331.0,3912.0,0.0
1.0,247.0,3952.0,0.0
1.0,91.0,4018.0,0.0
1.0,216.0,3908.0,0.0
1.0,42.0,3691.0,0.0
1.0,2.0,3670.0,0.0
1.0,355.0,4175.0,0.0
1.0,254.0,3968.0,0.0
1.0,427.0,4054.0,0.0
1.0,34.0,3794.0,0.0
1.0,173.0,626.0,0.0
1.0,114.0,3825.0,0.0
1.0,30.0,3680.0,0.0
1.0,35.0,3753.0,0.0
1.0,1.0,3668.0,0.0
1.0,583.0,4686.0,0.0
1.0,245.0,4236.0,0.0
1.0,48.0,3849.0,0.0
1.0,1223.0,4490.0,0.0
1.0,139.0,4033.0,0.0
1.0,519.0,7954.0,0.0
1.0,222.0,3981.0,0.0
1.0,72.0,3741.0,0.0
1.0,17.0,3688.0,0.0
1.0,479.0,922.0,0.0
1.0,80.0,18507.0,0.0
1.0,135.0,3866.0,0.0
1.0,1.0,3663.0,0.0
1.0,13.0,425.0,0.0
1.0,1.0,3665.0,0.0
1.0,110.0,3955.0,0.0
1.0,210.0,3867.0,0.0
1.0,1223.0,4490.0,0.0
1.0,297.0,7829.0,0.0
1.0,170.0,3872.0,0.0
1.0,130.0,3869.0,0.0
1.0,5.0,10992.0,0.0
1.0,83.0,3794.0,0.0
1.0,669.0,4460.0,0.0
1.0,197.0,3788.0,0.0
1.0,69.0,3708.0,0.0
1.0,123.0,3839.0,0.0
1.0,175.0,3850.0,0.0
1.0,18.0,3903.0,0.0
1.0,295.0,4113.0,0.0
1.0,211.0,3870.0,0.0
1.0,779.0,4672.0,0.0
1.0,168.0,4046.0,0.0
1.0,45.0,3777.0,0.0
1.0,302.0,4116.0,0.0
1.0,17.0,3700.0,0.0
1.0,455.0,4392.0,0.0
1.0,145.0,3811.0,0.0
1.0,69.0,3744.0,0.0
1.0,632.0,4295.0,0.0
1.0,567.0,4021.0,0.0
1.0,55.0,3809.0,0.0
1.0,1223.0,4490.0,0.0
1.0,3.0,3674.0,0.0
1.0,27.0,3689.0,0.0
1.0,34.0,541.0,0.0
1.0,29.0,3922.0,0.0
1.0,969.0,4395.0,0.0
1.0,65.0,514.0,0.0
1.0,166.0,3813.0,0.0
1.0,147.0,3944.0,0.0
1.0,3.0,3672.0,0.0
1.0,1223.0,4490.0,0.0
1.0,101.0,3830.0,0.0
1.0,132.0,548.0,0.0
1.0,24.0,3694.0,0.0
1.0,339.0,3792.0,0.0
1.0,5.0,389.0,0.0
1.0,173.0,3963.0,0.0
1.0,141.0,3930.0,0.0
1.0,11.0,3689.0,0.0
1.0,237.0,3816.0,0.0
1.0,134.0,4112.0,0.0
1.0,195.0,502.0,0.0
1.0,200.0,362.0,0.0
1.0,597.0,4278.0,0.0
1.0,188.0,3858.0,0.0
1.0,41.0,3711.0,0.0
1.0,27.0,3905.0,0.0
1.0,8.0,3678.0,0.0
1.0,1028.0,4973.0,0.0
1.0,568.0,4760.0,0.0
1.0,172.0,3996.0,0.0
1.0,8.0,3673.0,0.0
1.0,686.0,4556.0,0.0
1.0,419.0,4253.0,0.0
1.0,22.0,3692.0,0.0
1.0,360.0,4243.0,0.0
1.0,678.0,4500.0,0.0
1.0,274.0,4103.0,0.0
1.0,25.0,3675.0,0.0
1.0,19.0,3756.0,0.0
1.0,250.0,3900.0,0.0
1.0,154.0,3801.0,0.0
1.0,14.0,3721.0,0.0
1.0,147.0,692.0,0.0
1.0,8.0,3672.0,0.0
1.0,7.0,3699.0,0.0
1.0,31.0,3700.0,0.0
1.0,278.0,4055.0,0.0
1.0,154.0,4046.0,0.0
1.0,153.0,761.0,0.0
1.0,132.0,3817.0,0.0
1.0,2946.0,268.0,0.0
1.0,34.0,3796.0,0.0
1.0,167.0,3947.0,0.0
1.0,56.0,3704.0,0.0
1.0,124.0,3810.0,0.0
1.0,17.0,3685.0,0.0
1.0,22.0,3700.0,0.0
1.0,25.0,3912.0,0.0
1.0,52.0,3718.0,0.0
1.0,218.0,4077.0,0.0
1.0,1223.0,4490.0,0.0
1.0,185.0,3986.0,0.0
1.0,171.0,3905.0,0.0
1.0,8.0,3679.0,0.0
1.0,24.0,3741.0,0.0
1.0,188.0,3864.0,0.0
1.0,1.0,3663.0,0.0
1.0,64.0,3754.0,0.0
1.0,17.0,3689.0,0.0
1.0,186.0,3975.0,0.0
1.0,735.0,4066.0,0.0
1.0,69.0,3737.0,0.0
1.0,1.0,3666.0,0.0
1.0,77.0,3771.0,0.0
1.0,618.0,4448.0,0.0
1.0,164.0,3927.0,0.0
1.0,330.0,4126.0,0.0
1.0,8.0,3676.0,0.0
1.0,226.0,3925.0,0.0
1.0,60.0,3752.0,0.0
1.0,633.0,4439.0,0.0
1.0,43.0,3708.0,0.0
1.0,2.0,3666.0,0.0
1.0,157.0,3954.0,0.0
1.0,264.0,3985.0,0.0
1.0,27.0,3732.0,0.0
1.0,70.0,3848.0,0.0
1.0,373.0,4163.0,0.0
1.0,297.0,4191.0,0.0
1.0,219.0,4131.0,0.0
1.0,1.0,3665.0,0.0
1.0,28.0,7611.0,0.0
1.0,427.0,4288.0,0.0
1.0,81.0,3906.0,0.0
1.0,69.0,3749.0,0.0
1.0,116.0,3876.0,0.0
1.0,1.0,3664.0,0.0
1.0,27.0,3719.0,0.0
1.0,32.0,3696.0,0.0
1.0,15.0,3684.0,0.0
1.0,27.0,3692.0,0.0
1.0,36.0,3733.0,0.0
1.0,485.0,4178.0,0.0
1.0,36.0,452.0,0.0
1.0,49.0,3712.0,0.0
1.0,12.0,3672.0,0.0
1.0,178.0,3858.0,0.0
1.0,330.0,4022.0,0.0
1.0,11.0,3689.0,0.0
1.0,49.0,3678.0,0.0
1.0,192.0,3938.0,0.0
1.0,349.0,4174.0,0.0
1.0,97.0,3781.0,0.0
1.0,1223.0,4490.0,0.0
1.0,21.0,406.0,0.0
1.0,551.0,3788.0,0.0
1.0,238.0,4008.0,0.0
1.0,189.0,3882.0,0.0
1.0,112.0,3866.0,0.0
1.0,454.0,4360.0,0.0
1.0,1223.0,4490.0,0.0
1.0,33.0,3698.0,0.0
1.0,293.0,4044.0,0.0
1.0,245.0,4094.0,0.0
1.0,140.0,647.0,0.0
1.0,561.0,4490.0,0.0
1.0,1.0,379.0,0.0
1.0,348.0,4064.0,0.0
1.0,291.0,4046.0,0.0
1.0,3.0,3676.0,0.0
1.0,264.0,4136.0,0.0
1.0,1223.0,4490.0,0.0
1.0,652.0,4611.0,0.0
1.0,70.0,3765.0,0.0
1.0,112.0,3918.0,0.0
1.0,46.0,3731.0,0.0
1.0,11.0,3690.0,0.0
1.0,3.0,3666.0,0.0
1.0,66.0,3702.0,0.0
1.0,56.0,3727.0,0.0
1.0,400.0,4151.0,0.0
1.0,371.0,4019.0,0.0
1.0,45.0,3744.0,0.0
1.0,147.0,3819.0,0.0
1.0,368.0,4005.0,0.0
1.0,113.0,3834.0,0.0
1.0,150.0,3854.0,0.0
1.0,1007.0,4389.0,0.0
1.0,9.0,3689.0,0.0
1.0,45.0,3742.0,0.0
1.0,211.0,3964.0,0.0
1.0,478.0,3937.0,0.0
1.0,789.0,4288.0,0.0
1.0,81.0,3906.0,0.0
1.0,30.0,3686.0,0.0
1.0,522.0,3998.0,0.0
1.0,349.0,3998.0,0.0
1.0,191.0,730.0,0.0
1.0,163.0,3944.0,0.0
1.0,76.0,500.0,0.0
1.0,403.0,4029.0,0.0
1.0,321.0,4102.0,0.0
1.0,274.0,699.0,0.0
1.0,207.0,4032.0,0.0
1.0,67.0,3882.0,0.0
1.0,806.0,4462.0,0.0
1.0,57.0,3827.0,0.0
1.0,1.0,3663.0,0.0
1.0,87.0,3735.0,0.0
1.0,21.0,3915.0,0.0
1.0,841.0,4162.0,0.0
1.0,128.0,3770.0,0.0
1.0,1.0,3664.0,0.0
1.0,448.0,3978.0,0.0
1.0,13.0,3683.0,0.0
1.0,5.0,53.0,0.0
1.0,253.0,18606.0,0.0
1.0,1.0,3663.0,0.0
1.0,57.0,3963.0,0.0
1.0,138.0,3960.0,0.0
1.0,198.0,3933.0,0.0
1.0,14.0,3780.0,0.0
1.0,98.0,3867.0,0.0
1.0,229.0,3976.0,0.0
1.0,110.0,3956.0,0.0
1.0,20.0,3694.0,0.0
1.0,274.0,3935.0,0.0
1.0,103.0,4031.0,0.0
1.0,1223.0,4490.0,0.0
1.0,14.0,3707.0,0.0
1.0,160.0,3781.0,0.0
1.0,120.0,3867.0,0.0
1.0,237.0,3912.0,0.0
1.0,132.0,3934.0,0.0
1.0,148.0,3973.0,0.0
1.0,965.0,4760.0,0.0
1.0,491.0,4113.0,0.0
1.0,493.0,643.0,0.0
1.0,51.0,3756.0,0.0
1.0,370.0,834.0,0.0
1.0,519.0,4284.0,0.0
1.0,93.0,3824.0,0.0
1.0,365.0,4475.0,0.0
1.0,124.0,3722.0,0.0
1.0,262.0,3973.0,0.0
1.0,50.0,47.0,0.0
1.0,32.0,3811.0,0.0
1.0,567.0,4582.0,0.0
1.0,502.0,4340.0,0.0
1.0,72.0,3911.0,0.0
1.0,126.0,3870.0,0.0
1.0,149.0,3913.0,0.0
1.0,59.0,3810.0,0.0
1.0,3.0,3667.0,0.0
1.0,108.0,516.0,0.0
1.0,965.0,4760.0,0.0
1.0,1.0,3665.0,0.0
1.0,952.0,4740.0,0.0
1.0,784.0,4671.0,0.0
1.0,939.0,4720.0,0.0
1.0,32.0,3815.0,0.0
1.0,939.0,4720.0,0.0
1.0,19.0,3679.0,0.0
1.0,926.0,4700.0,0.0
1.0,111.0,3943.0,0.0
1.0,3.0,3678.0,0.0
1.0,166.0,3899.0,0.0
1.0,62.0,3820.0,0.0
1.0,1.0,380.0,0.0
1.0,26.0,3725.0,0.0
1.0,119.0,598.0,0.0
1.0,16.0,3719.0,0.0
1.0,231.0,3922.0,0.0
1.0,80.0,3722.0,0.0
1.0,327.0,4114.0,0.0
1.0,70.0,3720.0,0.0
1.0,33.0,3752.0,0.0
1.0,41.0,3737.0,0.0
1.0,4.0,3682.0,0.0
1.0,34.0,3794.0,0.0
1.0,73.0,434.0,0.0
1.0,218.0,3904.0,0.0
1.0,512.0,3776.0,0.0
1.0,820.0,4594.0,0.0
1.0,91.0,3876.0,0.0
1.0,828.0,4184.0,0.0
1.0,412.0,4077.0,0.0
1.0,65.0,3710.0,0.0
1.0,625.0,4334.0,0.0
1.0,211.0,3991.0,0.0
1.0,67.0,3754.0,0.0
1.0,251.0,3989.0,0.0
1.0,485.0,4268.0,0.0
1.0,18.0,3902.0,0.0
1.0,103.0,507.0,0.0
1.0,419.0,4133.0,0.0
1.0,216.0,3870.0,0.0
1.0,138.0,3909.0,0.0
1.0,172.0,3884.0,0.0
1.0,352.0,4001.0,0.0
1.0,608.0,893.0,0.0
1.0,1.0,3668.0,0.0
1.0,203.0,3859.0,0.0
1.0,734.0,4062.0,0.0
1.0,403.0,4170.0,0.0
1.0,66.0,3734.0,0.0
1.0,54.0,3680.0,0.0
1.0,13.0,3690.0,0.0
1.0,704.0,4504.0,0.0
1.0,2.0,3676.0,0.0
1.0,30.0,3714.0,0.0
1.0,75.0,3870.0,0.0
1.0,865.0,4180.0,0.0
1.0,12.0,3688.0,0.0
1.0,852.0,4270.0,0.0
1.0,126.0,3908.0,0.0
1.0,86.0,3738.0,0.0
1.0,238.0,4000.0,0.0
1.0,6.0,3678.0,0.0
1.0,28.0,3695.0,0.0
1.0,2.0,3677.0,0.0
1.0,620.0,4363.0,0.0
1.0,32.0,3712.0,0.0
1.0,1.0,3664.0,0.0
1.0,719.0,1577.0,0.0
1.0,5.0,3666.0,0.0
1.0,159.0,3890.0,0.0
1.0,112.0,3811.0,0.0
1.0,436.0,4512.0,0.0
1.0,443.0,4210.0,0.0
1.0,854.0,4504.0,0.0
1.0,41.0,3694.0,0.0
1.0,7.0,3688.0,0.0
1.0,341.0,4131.0,0.0
1.0,18.0,3902.0,0.0
1.0,1353.0,12459.0,0.0
1.0,13.0,3673.0,0.0
1.0,83.0,727.0,0.0
1.0,70.0,3849.0,0.0
1.0,43.0,3766.0,0.0
1.0,115.0,579.0,0.0
1.0,20.0,3682.0,0.0
1.0,482.0,4461.0,0.0
1.0,1116.0,4193.0,0.0
1.0,116.0,3787.0,0.0
1.0,226.0,543.0,0.0
1.0,105.0,3919.0,0.0
1.0,29.0,3701.0,0.0
1.0,247.0,4010.0,0.0
1.0,206.0,3859.0,0.0
1.0,366.0,4209.0,0.0
1.0,372.0,4078.0,0.0
1.0,461.0,4153.0,0.0
1.0,20.0,3789.0,0.0
1.0,208.0,4038.0,0.0
1.0,511.0,4289.0,0.0
1.0,320.0,944.0,0.0
1.0,309.0,4002.0,0.0
1.0,613.0,3944.0,0.0
1.0,59.0,3719.0,0.0
1.0,75.0,3782.0,0.0
1.0,11.0,22.0,0.0
1.0,73.0,3760.0,0.0
1.0,11.0,3675.0,0.0
1.0,87.0,115.0,0.0
1.0,302.0,3874.0,0.0
1.0,531.0,4396.0,0.0
1.0,234.0,3954.0,0.0
1.0,269.0,3997.0,0.0
1.0,1.0,3667.0,0.0
1.0,25.0,3711.0,0.0
1.0,81.0,417.0,0.0
1.0,138.0,3876.0,0.0
1.0,1.0,3668.0,0.0
1.0,129.0,3827.0,0.0
1.0,87.0,3751.0,0.0
1.0,353.0,4597.0,0.0
1.0,278.0,4324.0,0.0
1.0,7.0,3690.0,0.0
1.0,8.0,3671.0,0.0
1.0,1.0,3664.0,0.0
1.0,638.0,4806.0,0.0
1.0,111.0,647.0,0.0
1.0,73.0,3729.0,0.0
1.0,14.0,3691.0,0.0
1.0,66.0,3961.0,0.0
1.0,1.0,3666.0,0.0
1.0,1223.0,4490.0,0.0
1.0,6.0,3665.0,0.0
1.0,18.0,3903.0,0.0
1.0,564.0,4173.0,0.0
1.0,33.0,3711.0,0.0
1.0,568.0,4282.0,0.0
1.0,554.0,797.0,0.0
1.0,94.0,7618.0,0.0
1.0,88.0,3868.0,0.0
1.0,877.0,4847.0,0.0
1.0,11.0,3716.0,0.0
1.0,155.0,3948.0,0.0
1.0,1223.0,4490.0,0.0
1.0,180.0,3994.0,0.0
1.0,350.0,3834.0,0.0
1.0,155.0,3815.0,0.0
1.0,8.0,3677.0,0.0
1.0,64.0,3738.0,0.0
1.0,95.0,3777.0,0.0
1.0,68.0,3824.0,0.0
1.0,441.0,4200.0,0.0
1.0,37.0,3715.0,0.0
1.0,0.0,378.0,0.0
1.0,230.0,4105.0,0.0
1.0,1223.0,4490.0,0.0
1.0,23.0,3683.0,0.0
1.0,274.0,3973.0,0.0
1.0,189.0,3851.0,0.0
1.0,10.0,3669.0,0.0
1.0,445.0,4232.0,0.0
1.0,180.0,3853.0,0.0
1.0,91.0,4019.0,0.0
1.0,223.0,4022.0,0.0
1.0,53.0,3761.0,0.0
1.0,349.0,4073.0,0.0
1.0,15.0,3717.0,0.0
1.0,1223.0,4490.0,0.0
1.0,324.0,4180.0,0.0
1.0,344.0,4029.0,0.0
1.0,16.0,3667.0,0.0
1.0,121.0,3774.0,0.0
1.0,228.0,4017.0,0.0
1.0,18.0,3700.0,0.0
1.0,34.0,3946.0,0.0
1.0,739.0,4782.0,0.0
1.0,236.0,4080.0,0.0
1.0,111.0,549.0,0.0
1.0,155.0,3908.0,0.0
1.0,48.0,3708.0,0.0
1.0,110.0,3761.0,0.0
1.0,46.0,3833.0,0.0
1.0,54.0,3690.0,0.0
1.0,1223.0,4490.0,0.0
1.0,303.0,4200.0,0.0
1.0,195.0,3971.0,0.0
1.0,154.0,3859.0,0.0
1.0,27.0,7584.0,0.0
1.0,276.0,1240.0,0.0
1.0,7.0,3676.0,0.0
1.0,35.0,413.0,0.0
1.0,86.0,3854.0,0.0
1.0,258.0,3984.0,0.0
1.0,86.0,3854.0,0.0
1.0,215.0,4118.0,0.0
1.0,90.0,3847.0,0.0
1.0,48.0,3766.0,0.0
1.0,79.0,3762.0,0.0
1.0,187.0,3896.0,0.0
1.0,6.0,3668.0,0.0
1.0,777.0,4692.0,0.0
1.0,68.0,429.0,0.0
1.0,1223.0,4490.0,0.0
1.0,343.0,4214.0,0.0
1.0,167.0,3796.0,0.0
1.0,485.0,4291.0,0.0
1.0,28.0,3743.0,0.0
1.0,49.0,3694.0,0.0
1.0,1.0,3664.0,0.0
1.0,42.0,3706.0,0.0
1.0,163.0,4089.0,0.0
1.0,58.0,3754.0,0.0
1.0,226.0,4005.0,0.0
1.0,150.0,3815.0,0.0
1.0,402.0,4137.0,0.0
1.0,231.0,4311.0,0.0
1.0,883.0,5069.0,0.0
1.0,24.0,3914.0,0.0
1.0,183.0,4021.0,0.0
1.0,18.0,3904.0,0.0
1.0,413.0,4341.0,0.0
1.0,181.0,3821.0,0.0
1.0,1096.0,1523.0,0.0
1.0,342.0,3971.0,0.0
1.0,249.0,3890.0,0.0
1.0,149.0,3830.0,0.0
1.0,269.0,3991.0,0.0
1.0,25.0,3732.0,0.0
1.0,151.0,3835.0,0.0
1.0,336.0,4295.0,0.0
1.0,61.0,3704.0,0.0
1.0,50.0,3704.0,0.0
1.0,337.0,3791.0,0.0
1.0,173.0,3990.0,0.0
1.0,289.0,4083.0,0.0
1.0,49.0,3726.0,0.0
1.0,25.0,3697.0,0.0
1.0,11.0,3674.0,0.0
1.0,401.0,4044.0,0.0
1.0,126.0,7672.0,0.0
1.0,12.0,3707.0,0.0
